OBJECT_ID,SEMIMAJOR_AXIS,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,PERIOD,VELOCITY_PERIGEE,VELOCITY_APOGEE,RCS_SIZE,OBJECT_TYPE
2002-002B,24883.618,0.7258046,4.5413,23.0684,269.437,14.9867,2.21173189,39064.40938462935,10.041020649975563,1.5953148308495118,LARGE,ROCKET BODY
2001-049KB,7032.563,0.00453,98.3307,295.5173,115.0291,9.8617,14.7208309,5869.233916680614,7.562744852734697,7.494535373310712,SMALL,DEBRIS
2001-049MA,6901.565,0.002396,97.6508,324.2579,66.8891,293.4862,15.14193519,5706.007780105945,7.617906940082285,7.58148918696189,SMALL,DEBRIS
2002-003A,13111.86,0.4943382,28.565,232.4581,270.3136,35.6128,5.78237599,14941.954682542186,9.478314895434147,3.207320652709033,LARGE,PAYLOAD
2002-003B,24005.492,0.7146843,28.5396,148.1054,28.2535,356.7939,2.3341934,37014.92772621154,9.989478687196357,1.6622040012103159,LARGE,PAYLOAD
2002-003C,23750.894,0.6870992,24.4296,345.3032,353.7473,1.0289,2.371826,36427.63002007736,9.512526634363093,1.7642573678616642,LARGE,ROCKET BODY
2002-004A,6834.974,0.0010463,38.0339,339.4902,126.767,233.4064,15.36375694,5623.624503916423,7.6446010031695915,7.628620631373368,LARGE,PAYLOAD
2002-004B,6915.315,0.0011183,38.0292,321.4306,277.1669,82.7823,15.09679601,5723.068652631281,7.600611805898227,7.583631266869952,LARGE,ROCKET BODY
2002-006A,42165.221,0.0001348,0.0234,90.8162,166.1275,107.744,1.0027004,86167.31378585269,3.075036236440923,3.0742073184097296,LARGE,PAYLOAD
2002-007A,42164.281,0.0002929,2.6655,88.2817,138.5846,82.3633,1.00273394,86164.43161383369,3.0755567476470653,3.073755614056322,LARGE,PAYLOAD
1999-057MJ,6973.615,0.0044309,98.0423,20.4834,74.0194,286.5898,14.90787626,5795.5941203928405,7.593888223297857,7.526889568978063,SMALL,DEBRIS
1999-057MK,6940.759,0.0046595,97.9031,11.9009,176.7052,183.4487,15.01385685,5754.68388057796,7.613580979334174,7.542959080923404,SMALL,DEBRIS
2002-009A,7143.082,0.0001242,98.1611,291.8811,91.5492,81.7007,14.3805101,6008.1317977725985,7.471021606360547,7.469166035055483,LARGE,PAYLOAD
2002-009B,7149.782,0.0033499,98.6792,266.2056,75.1016,285.3876,14.36030102,6016.586969846124,7.491647218078325,7.441622258658204,LARGE,ROCKET BODY
2002-011A,42165.878,0.0023758,8.536,62.8705,282.8661,271.8449,1.00267697,86169.32729590868,3.0819111387030715,3.067301838511804,LARGE,PAYLOAD
2002-011B,11419.652,0.4270955,26.6074,316.3266,117.925,291.5372,7.11415717,12144.797751214148,9.324549367810047,3.743320817205667,LARGE,ROCKET BODY
2002-015A,42517.027,0.0007673,4.0942,81.2384,48.6685,141.0081,0.99028096,87247.96647609989,3.064225186924394,3.059526432306958,LARGE,PAYLOAD
2002-015B,42163.875,0.0001345,6.9228,60.6068,164.8018,263.1278,1.00274841,86163.18823183177,3.0750843826728897,3.074257296217079,LARGE,PAYLOAD
2002-015D,22887.497,0.7072618,3.4808,98.5769,348.1972,1.3516,2.50729423,34459.45791531615,10.078133106855418,1.7280621783145749,LARGE,ROCKET BODY
2002-016A,42518.378,0.000149,3.4534,84.2191,72.5915,352.8393,0.99023376,87252.12519516604,3.062282503484544,3.061370079249717,LARGE,PAYLOAD
2002-016B,26066.462,0.6231673,24.855,269.3799,5.2321,358.9437,2.06290695,41882.64526424714,8.115872295344925,1.8841718102071336,LARGE,ROCKET BODY
1990-065W,18506.629,0.6405076,17.6923,121.8613,172.0765,207.5657,3.4483536,25055.435150269972,9.914013456321259,2.1725059311186516,MEDIUM,DEBRIS
1966-040AL,7423.444,0.0042713,100.336,224.959,76.9729,298.1889,13.57358549,6365.304146325454,7.359039914054689,7.296441954350171,SMALL,DEBRIS
2002-019A,42164.873,0.0002459,5.3688,73.1064,159.5813,84.601,1.00271281,86166.24734254666,3.075390572444692,3.0738784671878467,LARGE,PAYLOAD
2002-021A,7096.824,0.0136107,98.2169,12.8502,102.7141,258.9329,14.52133985,5949.864192456042,7.597107422129153,7.393080471761772,LARGE,PAYLOAD
2002-021B,7172.08,0.0011908,98.4191,253.341,184.9903,175.1163,14.29338391,6044.754730162425,7.463859710625321,7.44610492473753,LARGE,PAYLOAD
2002-022A,7080.697,7.98e-05,98.2213,244.5259,112.6014,258.176,14.5709806,5929.594059029905,7.503529129037557,7.502331661346483,LARGE,PAYLOAD
2002-023A,42164.724,0.0003469,0.5497,95.5536,134.6833,289.7631,1.00271814,86165.78932141389,3.075706682933787,3.0735734976391456,LARGE,PAYLOAD
2002-023D,27479.94,0.5363997,19.2787,28.4653,75.7418,358.2758,1.90580774,45335.108146848004,6.933320000779701,2.0920918120183627,LARGE,ROCKET BODY
2002-024A,7166.154,0.0009363,98.5062,252.8714,19.801,340.3535,14.31111739,6037.264431942445,7.465045118454551,7.45107915130078,LARGE,PAYLOAD
2002-024B,7238.42,0.0014647,99.1457,316.9431,301.0743,58.8988,14.09733648,6128.817321100078,7.431612937285703,7.409874610474498,LARGE,PAYLOAD
2002-024C,7223.456,0.0050099,99.0813,321.7263,200.3571,223.6715,14.14116664,6109.821219106998,7.465728423148343,7.391296215411622,LARGE,ROCKET BODY
2002-024D,7228.86,0.0013767,99.0876,313.7168,229.9243,130.0722,14.12531169,6116.679185293079,7.435871450052898,7.415425669308674,LARGE,DEBRIS
2002-026A,7359.951,0.0045079,82.9507,339.1146,294.0958,239.4545,13.74961032,6283.8144492228785,7.392463827460447,7.326113950694303,LARGE,PAYLOAD
2002-026B,7354.134,0.0042747,82.9483,323.9233,231.821,127.9093,13.76592598,6276.366742457233,7.393661859094975,7.330719545903031,LARGE,ROCKET BODY
2002-027A,42165.059,0.0002551,2.4871,89.0571,132.0328,77.1087,1.00270617,86166.81794228913,3.075412067002949,3.0738433919353745,LARGE,PAYLOAD
2002-029A,42467.248,0.0002544,8.6829,47.6024,51.841,266.0636,0.99202264,87094.7864657605,3.064448396792977,3.0628896020060825,LARGE,PAYLOAD
2002-029D,42448.78,0.0013264,13.0434,21.936,3.624,356.0426,0.9926701,87037.97968731001,3.068402501390273,3.0602734256406596,LARGE,ROCKET BODY
2002-030A,42165.206,0.0001936,0.0179,289.0244,35.4898,163.6421,1.00270094,86167.26738084038,3.0752176160486635,3.0740271222673257,LARGE,PAYLOAD
2002-030B,27052.71,0.7508933,1.3262,343.1941,112.4713,336.8198,1.95113179,44281.99081313723,10.176551716930783,1.4478593387637966,LARGE,ROCKET BODY
2002-032A,7186.375,0.0011133,98.6422,248.1854,212.7983,147.2506,14.25075798,6062.835402948861,7.45585522593116,7.4392724802558625,LARGE,PAYLOAD
2002-035A,42164.376,0.0005414,1.7528,91.7687,134.663,92.6738,1.00273053,86164.72463444392,3.0763175881621,3.072988353925054,LARGE,PAYLOAD
2002-035B,42538.973,0.000985,7.616,56.2662,156.316,222.5782,0.98951472,87315.52775687864,3.064101630539789,3.058071290212847,LARGE,PAYLOAD
2002-035C,24771.803,0.7168529,5.9546,6.8231,278.514,325.2037,2.22672373,38801.40083655551,9.877580211441716,1.6290319292276634,LARGE,ROCKET BODY
2002-035D,24491.357,0.713628,5.4452,300.9444,52.3319,128.4202,2.26507974,38144.352480941794,9.868598241838884,1.649185363282979,LARGE,DEBRIS
2002-036A,7865.394,0.0025223,82.4835,320.8902,355.9427,4.1449,12.44577718,6942.1136784324135,7.136808656883945,7.1008968921775475,MEDIUM,PAYLOAD
2002-036B,7864.045,0.0025961,82.4821,318.0819,351.9307,8.1352,12.44898139,6940.326866373442,7.137948463614102,7.100982774227541,MEDIUM,PAYLOAD
2002-036C,7866.364,0.0043987,82.4822,323.5924,9.0342,165.0963,12.44347527,6943.397895305176,7.149772069834507,7.087148128956085,LARGE,ROCKET BODY
2000-047C,6979.35,0.0061837,67.9969,253.1233,48.4792,312.1629,14.88950638,5802.744415762156,7.604085386250577,7.510620578973422,SMALL,DEBRIS
2002-037A,8028.773,0.0532873,63.4145,197.6903,353.7405,93.6356,12.06782387,7159.534389193898,7.4320494449116135,6.680053577524172,LARGE,PAYLOAD
2002-037D,8052.734,0.0548714,63.4329,347.3262,345.9509,187.3396,12.01400218,7191.608483626894,7.4327836565091205,6.659519265930753,LARGE,ROCKET BODY
2002-037G,8049.948,0.0549897,63.4296,336.6113,346.8939,187.1543,12.02024059,7187.876095581544,7.434952528756686,6.659881816558129,LARGE,DEBRIS
1961-028H,10011.564,0.0283393,95.8536,222.3668,184.7172,332.5589,8.66662177,9969.282413948013,6.491256870964184,6.133480647020756,MEDIUM,DEBRIS
1963-038P,7172.377,0.0026238,90.0947,344.5591,310.6572,49.2343,14.292496,6045.130255764982,7.474408313829558,7.435288251980188,SMALL,DEBRIS
1968-055J,8608.724,0.1827084,120.6783,292.167,107.6805,273.114,10.8691257,7949.121427494393,8.185587298344082,5.6565183269209145,SMALL,DEBRIS
1990-081CU,7238.238,0.0010946,98.7172,296.8765,53.6663,318.9765,14.09787047,6128.585177730038,7.428957602526771,7.412711911077181,SMALL,DEBRIS
1997-005G,12877.68,0.48446,31.4716,322.1035,58.8935,347.9782,5.94081885,14543.44967949999,9.440676824518082,3.2786646525417007,SMALL,DEBRIS
1998-043L,7344.02,0.0207629,99.0646,67.3805,118.3135,243.9135,13.79437497,6263.4226043516055,7.5217780272642525,7.215783510805464,SMALL,DEBRIS
1999-057MM,7099.014,0.0090191,98.5332,309.9014,176.4245,183.7614,14.51462248,5952.617790717764,7.561134344524933,7.425964204005879,SMALL,DEBRIS
1999-057MN,7121.536,0.0079647,98.681,301.8863,236.3152,299.1375,14.44582199,5980.968065355484,7.541212126847039,7.422034357572581,SMALL,DEBRIS
2002-037H,8011.722,0.0494366,63.4481,125.0859,331.9991,36.9955,12.10637014,7136.738675660548,7.4112848245863185,6.713026876732883,MEDIUM,DEBRIS
2002-038A,42433.2,9.02e-05,4.4058,79.3133,144.1012,66.2681,0.99321685,86990.0666707376,3.0651742066479466,3.064621299093329,LARGE,PAYLOAD
2002-038B,19323.387,0.6575785,17.9916,214.7078,221.1615,64.0036,3.23204855,26732.27170427251,9.992721723176029,2.0642900239913344,LARGE,ROCKET BODY
2002-039A,42666.493,0.0009779,4.6511,77.834,17.6437,306.8255,0.9850819,87708.44332841768,3.0594975458623908,3.053519626369665,LARGE,PAYLOAD
2002-039B,26447.849,0.594938,23.3038,44.1659,119.5057,312.0846,2.01844639,42805.19929984368,7.703442636314186,1.9564220559988519,LARGE,ROCKET BODY
2002-040A,42728.215,0.0005365,2.9578,86.1274,339.3131,95.4443,0.9829482,87898.83332611017,3.055937774813957,3.052660511833171,LARGE,PAYLOAD
2002-040B,42166.821,0.0002046,7.6166,51.8133,165.1108,201.0645,1.00264333,86172.21838996327,3.075192536276428,3.073934424900171,LARGE,PAYLOAD
2002-040C,24441.259,0.71658,5.493,317.7241,108.367,315.4445,2.27204749,38027.37415493019,9.938569544986875,1.6409310259004417,LARGE,ROCKET BODY
2002-040D,24577.044,0.7156484,5.9831,6.5308,2.5797,65.8105,2.2532444,38344.70863435853,9.892142864224894,1.6395239554158831,LARGE,DEBRIS
2002-041A,42164.852,0.0003337,1.4992,93.0603,134.6111,183.2779,1.00271357,86166.18203341957,3.075661402973773,3.0736093913097204,LARGE,PAYLOAD
2002-042B,42447.526,0.0017435,7.9452,53.8685,186.6089,211.6377,0.99271411,87034.12103208648,3.0697280093403077,3.0590424979608284,LARGE,PAYLOAD
2002-042D,23794.207,0.7138088,28.5915,108.4269,6.3336,359.2355,2.36535271,36527.321965441675,10.01581553922646,1.67255429435878,LARGE,ROCKET BODY
2002-043A,42716.007,0.0007476,10.2606,44.4568,77.4332,299.8459,0.98336962,87861.16455377174,3.0570197229408107,3.0524522816701642,LARGE,PAYLOAD
2002-044A,42165.19,0.0003802,2.2714,89.2317,131.4358,284.5748,1.0027015,86167.21925717674,3.075792055910641,3.0734541125174055,LARGE,PAYLOAD
2001-049MV,6806.208,0.0020585,97.6799,152.0818,316.1808,43.7807,15.46126051,5588.1601596531145,7.668496738972576,7.636990393709951,SMALL,DEBRIS
2002-046A,7367.884,0.0036087,82.9325,138.9472,349.3349,21.3622,13.72740881,6293.977340942904,7.381841539745133,7.328755408537864,LARGE,PAYLOAD
2002-046B,7361.873,0.0035514,82.9288,122.6243,292.9059,77.9575,13.74422666,6286.275840564462,7.384432338888327,7.332167805136835,LARGE,ROCKET BODY
1999-057MP,7100.362,0.0034751,98.4382,281.0167,259.0891,274.0085,14.5104897,5954.313175247283,7.51861607703388,7.4665411571294396,SMALL,DEBRIS
2001-049MW,6908.576,0.0042795,97.7651,308.5329,58.4147,302.1249,15.11889184,5714.704550727178,7.628395479652672,7.563382266786784,SMALL,DEBRIS
2002-048A,81116.8,0.8972175,68.2721,74.9803,300.0101,182.289,0.3757825,229920.23311356964,9.523848087741268,0.51595819460777,LARGE,PAYLOAD
1965-027BH,7666.243,0.0021844,90.275,328.325,348.7428,186.9236,12.93388275,6680.128594794939,7.226471612632497,7.194969416847701,SMALL,DEBRIS
2002-051A,42135.901,0.0011595,4.9302,76.3229,286.9062,81.3108,1.00374717,86077.45314988036,3.0792596373615266,3.072127104434414,LARGE,PAYLOAD
2002-051B,23856.94,0.7118811,13.918,340.1841,35.1429,355.7397,2.35602915,36671.87224742105,9.963512000205904,1.676913260877829,LARGE,ROCKET BODY
2002-054A,7031.092,0.002079,98.0685,86.8154,281.0091,78.8778,14.72545127,5867.392341043006,7.545020409279216,7.513713301893689,MEDIUM,PAYLOAD
2002-054B,7077.879,0.0040576,98.4273,100.0478,200.5566,159.3989,14.57968122,5926.055494373834,7.534934667958943,7.474034275573667,LARGE,PAYLOAD
2002-054C,7084.456,0.0044978,98.4795,104.031,289.2056,70.4277,14.55938528,5934.316479603457,7.534753603574955,7.467277468220233,LARGE,PAYLOAD
2002-055A,42165.424,0.000476,7.7897,51.1769,321.7668,340.1156,1.00269315,86167.93682095065,3.0760781857495427,3.073151152584496,LARGE,PAYLOAD
1980-034E,7242.913,0.0032609,64.8241,45.7868,356.3651,3.7178,14.08422102,6134.524577348617,7.4426641532040465,7.394282354337606,SMALL,DEBRIS
1981-021R,7301.862,0.0031636,64.9627,50.017,83.1277,277.3384,13.91401132,6209.568039937458,7.411840035376539,7.365091734030841,SMALL,DEBRIS
1981-021S,7301.749,0.0031826,64.9627,52.4991,79.9354,280.5298,13.91433249,6209.424710965779,7.41203724326005,7.365007819642854,SMALL,DEBRIS
1981-021T,7302.553,0.0032674,64.9632,76.4648,75.6555,284.8132,13.91203446,6210.45040165894,7.412257652215645,7.3639777805625855,SMALL,DEBRIS
1975-052LC,7580.92,0.0833178,100.0388,124.2618,71.859,297.139,13.15285087,6568.918088858404,7.882726815908359,6.670208280161065,SMALL,DEBRIS
1977-065GE,7388.209,0.0513622,29.1197,56.597,34.3594,33.6517,13.67080129,6320.0391964734645,7.7325944854449515,6.977073572708463,SMALL,DEBRIS
1975-052LD,7385.46,0.0117438,99.5049,170.3088,31.1566,24.4911,13.67843496,6316.5121048322035,7.433281637224477,7.260718241449307,SMALL,DEBRIS
1975-052LE,7469.196,0.0079286,99.0654,299.5977,316.8622,220.5993,13.44906117,6424.24024308308,7.363348744320842,7.247505128306329,SMALL,DEBRIS
1975-052LF,7369.59,0.0041935,99.6893,173.9395,243.2738,238.9208,13.72264372,6296.162879611654,7.385305506138391,7.323623611881973,SMALL,DEBRIS
2001-049MY,7028.795,0.0046031,98.2359,275.9589,318.7361,41.0371,14.73266984,5864.517493320816,7.565324732082048,7.4959959667731475,SMALL,DEBRIS
2001-049NA,7008.104,0.0054159,98.2959,250.4945,130.6152,229.9788,14.79796464,5838.6407929678635,7.582645764861483,7.500954494218331,SMALL,DEBRIS
2001-049NB,6879.011,0.0014496,97.5538,330.8006,109.1781,251.1025,15.2164636,5678.0604397463285,7.62316666719244,7.6010975737487705,SMALL,DEBRIS
2001-049ND,7022.318,0.0061181,98.1901,258.7335,321.0509,38.63,14.75305688,5856.413399797047,7.5802883309594185,7.488098433893372,SMALL,DEBRIS
2001-049NE,6877.548,0.004345,97.3348,287.8056,152.9883,207.3628,15.22132092,5676.248497361029,7.646084969284644,7.579927943179984,SMALL,DEBRIS
1988-040C,24312.837,0.7171508,7.4728,297.1988,226.8482,45.1817,2.29007286,37728.057263645314,9.976490770903945,1.6433282582738595,LARGE,DEBRIS
1988-040D,24076.05,0.7161768,7.5563,259.1062,298.4139,8.4705,2.32393996,37178.241041993184,10.005374142638452,1.654699740936308,LARGE,DEBRIS
1988-040E,24327.591,0.7173348,7.4704,298.9463,223.6693,49.5288,2.28798988,37762.404788258944,9.977245165733258,1.6422074485540177,LARGE,DEBRIS
1986-019VN,7124.969,0.0046563,98.1297,310.4585,91.3908,83.021,14.4353812,5985.293966466227,7.514491230052603,7.444836114139841,SMALL,DEBRIS
2002-056A,7178.146,0.0001068,98.5783,247.7799,27.3985,332.7253,14.27526953,6052.425127135236,7.452622319635602,7.45103060950277,LARGE,PAYLOAD
2002-056B,7174.039,0.0008194,98.6306,247.0754,229.7396,130.307,14.28753024,6047.231295308879,7.4600696589273845,7.447854106194244,MEDIUM,PAYLOAD
2002-056C,7171.388,0.0009067,98.5936,246.7429,218.4677,141.5859,14.29545296,6043.879843594687,7.462099604788849,7.448580091508215,MEDIUM,PAYLOAD
2002-056D,7170.849,0.0010097,98.5909,246.6283,214.2278,145.8254,14.29706617,6043.197882184802,7.463149438493675,7.448093556441688,MEDIUM,PAYLOAD
2002-056E,7163.116,0.0071309,98.1844,319.6113,222.0833,162.5395,14.32022321,6033.425508316502,7.513025458736308,7.406634853019212,LARGE,ROCKET BODY
1989-006AC,24590.854,0.7042256,6.9859,236.8757,160.3737,356.293,2.25134657,38377.032284283094,9.664187416400484,1.6772540176449664,MEDIUM,DEBRIS
2002-057A,42165.295,0.0003226,1.0332,94.1107,127.3505,307.2171,1.00269776,86167.54065552117,3.0756110824453833,3.0736273381309056,LARGE,PAYLOAD
2002-057B,23574.309,0.7162065,7.3976,285.9753,9.1145,358.9322,2.39852531,36022.13395029798,10.1119043389459,1.6721138884013338,LARGE,ROCKET BODY
2002-058A,7022.611,0.0058345,64.555,267.8154,343.3346,16.5837,14.75213381,5856.779847091151,7.5779808112007565,7.4900662903865465,MEDIUM,PAYLOAD
2002-058B,7031.547,0.0062814,64.5578,6.2168,354.956,5.0899,14.72402002,5867.962681566633,7.576548757461022,7.481960239050335,SMALL,PAYLOAD
2002-058C,7020.699,0.005766,64.5546,281.8632,342.46,17.4509,14.75816158,5854.387725168137,7.578493986885756,7.491599825960883,SMALL,PAYLOAD
2002-058D,7013.068,0.0051093,64.5548,188.4328,322.4267,37.327,14.78225611,5844.845289992747,7.577638070202689,7.500598834386074,MEDIUM,PAYLOAD
2002-058E,7011.85,0.0047329,64.5545,136.633,302.4861,57.1672,14.78610525,5843.323751533555,7.575442808082255,7.504072967866269,LARGE,PAYLOAD
2002-058F,7175.828,0.0284422,64.5582,289.1832,157.4569,334.3954,14.28218634,6049.493960040294,7.6681122954713645,7.2439795954902575,LARGE,ROCKET BODY
2002-058G,6908.668,0.0037964,64.5398,320.6203,274.8772,84.8015,15.11858971,5714.818753421942,7.624660197052382,7.566986629041797,LARGE,PAYLOAD
2002-058H,7008.589,0.0048715,64.5537,139.4768,311.0625,48.6275,14.79642636,5839.247795235876,7.578255404855337,7.504778405647475,SMALL,PAYLOAD
2002-060A,25508.008,0.0001286,65.9304,12.2752,3.0484,357.0122,2.13102212,40543.924527634656,3.953543106499229,3.9525263859624977,LARGE,PAYLOAD
2002-060B,25508.209,0.0006555,65.933,12.2677,130.1397,233.2871,2.13099686,40544.40511939562,3.955611059223029,3.9504286501935066,LARGE,PAYLOAD
2002-060C,25507.93,0.001137,65.943,12.4058,254.7147,9.9148,2.1310318,40543.74036088996,3.957537747231051,3.948548527137094,LARGE,PAYLOAD
2002-060D,25480.473,0.0003521,65.9279,11.4681,228.2689,128.5361,2.13447732,40478.293767956275,3.956562870779802,3.9537776398859963,LARGE,ROCKET BODY
1988-098H,26532.572,0.7247312,3.8321,87.4529,358.0844,307.8272,2.00878634,43011.04516670499,9.702003764851982,1.548449366455647,MEDIUM,DEBRIS
1988-098J,21471.352,0.6386521,4.2966,326.2068,114.0646,250.649,2.75939367,31311.226426057572,9.175289863012821,2.0232920239085352,MEDIUM,DEBRIS
1987-068CK,7296.923,0.0026539,82.5149,77.5393,161.1242,199.0913,13.92813892,6203.269546366644,7.410569010084918,7.3713393036112,SMALL,DEBRIS
1987-068CL,7081.875,0.0019637,82.2627,133.7094,182.2898,177.8215,14.56734451,5931.074118600632,7.517052771771574,7.487588158377042,SMALL,DEBRIS
2002-062A,42234.057,0.0001724,5.4767,72.2284,211.7416,175.8439,1.00025001,86378.40453508218,3.072644842208018,3.0715855768837668,LARGE,PAYLOAD
2002-062B,28157.733,0.4918852,15.0379,158.9552,144.0316,316.4494,1.83741063,47022.69519361603,6.446987339058234,2.1957518463137156,LARGE,ROCKET BODY
1984-069Y,7303.124,0.005866,65.0503,341.0863,240.4376,119.0833,13.91040347,6211.17857482246,7.431254380797821,7.344579340190502,SMALL,DEBRIS
1987-068CM,7372.365,0.0068901,82.5058,312.4253,84.0954,90.6958,13.714896,6299.7196624750195,7.4038541174164445,7.3025256899060125,SMALL,DEBRIS
2003-001A,7206.578,0.0014829,98.7223,312.4679,38.6551,134.6151,14.19087255,6088.420546064308,7.448148600431571,7.426091589653692,LARGE,PAYLOAD
2003-002B,6917.389,0.001518,94.0384,152.6936,331.7503,28.2908,15.09000818,5725.643019499013,7.602511041476966,7.579464802146346,MEDIUM,PAYLOAD
2002-062C,15237.618,0.5411398,49.5085,168.9387,8.6438,145.7588,4.61558896,18719.17121493418,9.373270636329146,2.79080511634319,LARGE,DEBRIS
1984-081F,25740.022,0.7170427,4.7462,231.6241,197.4518,111.9817,2.10227429,41098.34782786598,9.693810264444222,1.5974759271504564,MEDIUM,DEBRIS
1989-006AD,24744.281,0.7010313,8.2777,53.605,158.7429,351.4797,2.23043981,38736.75479276887,9.573588664243387,1.6826282722037988,MEDIUM,DEBRIS
1989-006AE,24147.287,0.7195637,8.0917,230.2608,148.143,289.3254,2.31366372,37343.36984806072,10.060665886779162,1.6407510328489525,MEDIUM,DEBRIS
2003-004A,6977.891,0.002408,39.9963,54.0932,304.1009,55.7496,14.89417475,5800.925626980441,7.576219264908437,7.539819842737227,LARGE,PAYLOAD
2003-004B,6989.25,0.0019975,40.0037,190.6002,119.5853,240.6928,14.8578806,5815.095862326421,7.566953572949052,7.536783857431864,LARGE,ROCKET BODY
2001-049NQ,7010.99,0.0062665,98.2166,299.4472,199.6678,160.2114,14.78882843,5842.247775674547,7.587536375041106,7.493033980905566,SMALL,DEBRIS
2001-049NS,7128.837,0.0173828,97.286,42.4907,268.6335,89.494,14.42363574,5990.167913100668,7.608684414775961,7.348683480132348,SMALL,DEBRIS
